id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
647,def image send notification bytes written expected size image meta request notifier try context request contextpayload {'bytes sent' bytes written 'image id' image meta['id'] 'owner id' image meta['owner'] 'receiver tenant id' context tenant 'receiver user id' context user 'destination ip' request remote addr}if bytes written expected size notify notifier errorelse notify notifier infonotify 'image send' payload except Exception as err msg LE ' Anerroroccurredduringimage sendnotification % err s' % {'err' err} LOG error msg,Does the code send an image ?,Yes,"Yes, it sends an image",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
648,def defer To Thread f *args **kwargs from twisted internet import reactorreturn defer To Thread Pool reactor reactor get Thread Pool f *args **kwargs,Where does the code run a function ?,in a thread,"Yes, the code runs a function in a thread.",2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
649,def find executable linenos filename try prog open filename 'r U' read except IO Error as err print >>sys stderr ' Notprintingcoveragedatafor%r %s' % filename err return {}code compile prog filename 'exec' strs find strings filename return find lines code strs,Are keys are line numbers in the line number table where ?,Yes,Keys are line numbers in the line number table where?,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
650,def info installed *names return info *names,Where did the information of the named package(s instal ?,on the system,binstar,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
651,def default config config Config config Terminal Interactive Shell colors ' No Color'config Terminal Terminal Interactive Shell term title False config Terminal Interactive Shell autocall 0f tempfile Named Temporary File suffix u'test hist sqlite' delete False config History Manager hist file f namef close config History Manager db cache size 10000 return config,For what purpose do a config object with good defaults return ?,for testing,For testing purposes.,3,3,3,3,3,3,3,3,,,,,True
652,def strip slashes name if name startswith '/' name name[ 1 ]if name endswith '/' name name[ -1 ]return name,What does the code remove ?,slashes,"slashes from name"".",2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
653,def store Call Results obj verbose False results []oldcall obj class call def newcall *args **kwargs result oldcall *args **kwargs results append result if verbose print result return resultobj class call newcallreturn results,For what purpose do an object decorate ?,to store all evaluations of the function in the returned list,To store function evaluations.,2,2,2,2,2,2,2,2,2.0,2.0,2.0,2.0,True
654,def compute distance matrix from metadata column data data row array column data data col reshape data row 1 len data row dist mtx abs data row - data col T return dist mtx,Where does distance matrix calculate ?,on a single column of a mapping file inputs : column_data,Distance matrix calculates on a single column of a mapping file inputs : column_data,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
655,def open text files urlpath compression None mode 'rt' encoding 'utf 8 ' errors 'strict' **kwargs return open files urlpath compression mode replace 'b' 't' encoding **kwargs,What did the code give ?,path return dask,Encodes a string with UTF-8 and opens the file in read mode.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
656,def install hook for hook in sys meta path if isinstance hook Xonsh Import Hook breakelse sys meta path append Xonsh Import Hook,How do xonsh import hook install ?,in sys,Installing xonsh import hooks involves appending an instance of the XonshImportHook class to sys.meta_path.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
657,def Remove Duplicate Dependencies targets for target name target dict in targets iteritems for dependency key in dependency sections dependencies target dict get dependency key [] if dependencies target dict[dependency key] Unify dependencies,When does every dependency appear every dependency ?,only once,Dependency links relative to current directory.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
658,def link path dest replace False if samefile path dest returnpath syspath path dest syspath dest if os path exists dest and not replace raise Filesystem Error u'fileexists' 'rename' path dest try os symlink path dest except Not Implemented Error raise Filesystem Error u'O Sdoesnotsupportsymboliclinks link' path dest traceback format exc except OS Error as exc if hasattr 'sys' 'getwindowsversion' if sys getwindowsversion [0 ] < 6 exc u'O Sdoesnotsupportsymboliclinks 'raise Filesystem Error exc 'link' path dest traceback format exc,Does the code create a symbolic link from path to dest ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
659,def raw key None if key ret pillar get key {} else ret pillar return ret,In which direction is the minion loaded the raw pillar data currently ?,into,Into current.,1,1,1,2,2,2,2,2,1.0,1.0,1.0,2.0,True
660,def url as string url if isinstance url Request return url get full url elif isinstance url str return urlelse raise Type Error ' Expectedtype%ror%r' % str Request,Does the url string return from a url value that is either a string or urllib2 ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
661,"def fixup parse tree cls node for node in cls node children if node type syms suite returnfor i node in enumerate cls node children if node type token COLON breakelse raise Value Error "" Noclasssuiteandno' ' "" suite Node syms suite [] while cls node children[ i + 1 ] move node cls node children[ i + 1 ]suite append child move node clone move node remove cls node append child suite node suite",Where do one - line classes nt get a suite ?,in the parse tree,One-line classes.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
662,def get Geometry Output By Arguments arguments element Node evaluate set Attributes By Arguments ['radius' 'end Z' 'start'] arguments element Node return get Geometry Output None element Node,Does the code get vector3 vertexes from attribute dictionary by arguments ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
663,def framework find fn executable path None env None try return dyld find fn executable path executable path env env except Value Error as e passfmwk index fn rfind ' framework' if fmwk index -1 fmwk index len fn fn + ' framework'fn os path join fn os path basename fn[ fmwk index] try return dyld find fn executable path executable path env env except Value Error raise e,How do a framework use dyld semantics ?,in a very loose manner,Uses dyld semantics.,2,2,2,2,1,1,1,1,2.0,2.0,2.0,2.0,True
664,def unregister account page class page cls warn u'unregister account page classisdeprecatedin Review Board 3 0andwillberemoved use Account Page registry unregisterinstead ' Deprecation Warning Account Page registry unregister page cls,When did account page class register ?,previously,Past.,1,1,1,2,2,1,2,2,1.0,1.0,1.0,2.0,True
665,def get lcm config cmd ' Get- Dsc Local Configuration Manager Select- Object- Property Configuration Mode Frequency Mins LCM State Reboot Node If Needed Configuration Mode Action After Reboot Refresh Mode Certificate ID Configuration ID Refresh Frequency Mins Allow Module Overwrite Debug Mode Status Retention Time In Days'return pshell cmd,When do local configuration manager setting ?,current,  Return Current Settings,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
666,def should move move opt None return bool fallback move opt config['import']['move'] get bool or config['import']['copy'] get bool,Who re inside the library ?,they,"Hence, update metadata",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
667,def map reduce inputs mapper reducer collector defaultdict list for input in inputs for key value in mapper input collector[key] append value return [output for key values in collector iteritems for output in reducer key values ],How do on the inputs mapreduce ?,using mapper and reducer,"The code maps and reduces inputs using a mapper, reducer, and collector.",1,1,2,1,3,3,3,3,1.0,1.0,2.0,1.0,True
668,def add arguments parser adder getattr parser 'add argument' None or getattr parser 'add option' adder '-l' '--log-level' default logging INFO type log level help ' Setloglevel DEBUG INFO WARNING ERROR ',For what purpose does the code add arguments to an argumentparser or optionparser ?,for purposes of grabbing a logging level,Logging level setting,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
669,def bytes Chr i if PY 3 return bytes [i] else return chr i,When does on ascii work ?,always,Always,1,1,1,3,3,3,3,3,1.0,1.0,1.0,3.0,True
670,def add value arg try return int value + int arg except Value Error Type Error try return value + arg except return value,Does the code add the arg ?,Yes,"Yes, it adds the argument",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
671,def setenv key value if not PY 3 and type value is ustr value value encode u'utf- 8 ' u'replace' os environ[key] valueos putenv key value,Why do win32 require putenv ( ) ?,why,Encodes a header value for use in Windows environment variables.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
672,def allow join statement if not statement or not statement tokens return Falselast tok statement token prev len statement tokens [1 ]return last tok value lower endswith 'join' and last tok value lower not in 'crossjoin' 'naturaljoin',When do we avoid bad suggestions ?,when entering e,Avoid bad suggestions.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
673,def url fix s charset 'utf- 8 ' if isinstance s unicode s s encode charset 'replace' scheme netloc path qs anchor safe urlsplit s path quote path '/%' qs quote plus qs ' &% ' return urlparse urlunsplit scheme netloc path qs anchor,When do you get an url by a user that just is nt a real url because it contains unsafe characters like and so on ?,sometimes,Unsafe characters,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
674,def has targets available required grouped group list of dict available for value field in required if field not in grouped or value not in grouped[field] return Falsereturn True,When does mount tager requested exist ?,already,The code returns the field with the specified ID by using it as a validator within a WTForms form.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
675,def generate examples and gallery example dir rst dir cfg if not example dir exists print ' Noexampledirectoryfoundat' example dir returnrst dir makedirs with open rst dir pjoin 'index' + cfg source suffix str 'w' as gallery index write gallery gallery index example dir rst dir cfg for d in sorted example dir listdir example sub example dir pjoin d if example sub isdir rst sub rst dir pjoin d rst sub makedirs write gallery gallery index example sub rst sub cfg depth 1 gallery index flush,For what purpose do gallery create ?,to showcase examples,Generate examples and gallery.,1,1,1,1,1,1,1,1,,,,,True
676,def select formatter class formatter name try return formatter registry[formatter name]except Key Error if ' ' not in formatter name raisereturn load formatter class formatter name,How does the code resolve the formatter class ?,by : * using one of the registered ones * loading a user - specified formatter class,Uses registered formatter class or user-specified one.,2,2,3,1,3,3,3,3,2.0,2.0,3.0,1.0,True
