id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
1008,def status name sig None check for unit changes name return salt ['cmd retcode'] systemctl cmd 'is-active' name python shell False ignore retcode True 0,What does the code return ?,the status for a service via systemd,On-demand.,1,1,1,1,1,1,1,1,,,,,False
1009,def test verbosity 1 coverage False **kwargs init tests from testing nose import test as nose testreturn nose test verbosity coverage **kwargs,What does the code run ?,the matplotlib test suite,It runs nose tests and determines the correct test flag value.,1,1,1,2,2,2,2,2,1.0,1.0,1.0,2.0,True
1010,def test radius neighbors boundary handling X np array [[ 1 5] [3 0] [3 01 ]] radius 3 0for algorithm in ALGORITHMS nbrs neighbors Nearest Neighbors radius radius algorithm algorithm fit X results nbrs radius neighbors [[ 0 0]] return distance False assert equal results shape 1 assert equal results dtype object assert array equal results[ 0 ] [0 1],How are points lying on boundary handled ?,consistently,Points on boundary are handled consistently with a structuring element.,2,2,2,2,2,2,2,2,,,,,False
1011,def task install docker distribution if is centos or rhel distribution update 'yum--assumeyesupdate&&'else update ''return retry effect with timeout run command '[[-e/usr/bin/docker]] {' + update + 'curlhttps //get docker com/>/tmp/install-docker sh&&sh/tmp/install-docker sh }' timeout 5 0 * 60 0,When is it not installed ?,already,Not installed when not found on system,2,2,2,2,2,2,2,2,,,,,False
1012,def srpc *params **kparams kparams[' no ctx'] Truereturn rpc *params **kparams,Do method decorator tag a method as a remote procedure call ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
1013,def coiterate iterator return the Cooperator coiterate iterator,How do over the given iterator iterate ?,cooperatively,Completely.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1014,"def repr wrapper klass if six PY 2 if ' repr ' not in klass dict raise Value Error ""@repr wrappercannotbeappliedto%sbecauseitdoesn'tdefine repr "" % klass name klass repr klass repr klass repr lambda self encodeutils safe encode self repr return klass",Where does a decorator define method ?,under python 2,Decorators,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1015,@require contextdef volume encryption metadata get context volume id session None volume ref volume get context volume id encryption ref volume type encryption get context volume ref['volume type id'] values {'encryption key id' volume ref['encryption key id']}if encryption ref for key in ['control location' 'cipher' 'key size' 'provider'] values[key] encryption ref[key]return values,For what purpose do the encryption metadata return code ?,for a given volume,A new volume type.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1016,def add test cls test name func *args **kwargs setattr cls test name feed data func test name *args **kwargs,Does the code add a test case to this class ?,Yes,"Yes, adds test case.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1017,def test round method prec exprange restricted range itr stat for op in all unary prec 9999 itr n random randrange 10 roundop op[ 0 ] n t Test Set method roundop try if not convert t continuecallfuncs t verify t stat except Verify Error as err log err,How does the code iterate the _ _ round _ _ method ?,through many test cases,Through many test cases,3,3,3,3,3,3,3,3,,,,,False
1018,def strip headers post if '\n\n' in post headers body post split '\n\n' 1 return body lower else return post lower,For what purpose does the code drop the headers ?,to keep the body,Drops headers to keep body.,3,3,3,3,3,3,3,3,3.0,3.0,3.0,3.0,True
1019,def stop name call None node get node name ret take action name name call call method 'POST' command '/my/machines/{ 0 }' format node['id'] location node['location'] data {'action' 'stop'} return ret[ 0 ] in VALID RESPONSE CODES,Does the code stop a machine by name ?,Yes,"Yes, it stops a machine by name.",3,3,3,3,3,3,3,3,,,,,False
1020,def test install wheel with root script data root dir script scratch path / 'root' result script pip 'install' 'simple dist 0 1' '--root' root dir '--no-index' '--find-links ' + data find links assert Path 'scratch' / 'root' in result files created,How do a wheel instal ?,using pip install,Pip installs wheels.,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
1021,def get resource image status type resource type get resource type type resource status get resource status status resource state resource type + ' ' + resource status for key in resource images if key resource state return resource images get key,How does the image url and in_progress action set ?,sw,Updates in-progress image status.,1,1,1,1,1,1,1,1,,,,,False
1022,def is config valid config for ii in REQUIRED CONFIG FIELDS try if config[ii] passexcept Key Error logging error ' Unabletofind' + str ii + 'inconfiguration' return Falsereturn True,For what purpose does the code take a configuration and checks ?,to make sure all required properties are present,The purpose of the code is to ensure all required properties are present in the configuration file.,2,2,3,1,3,3,3,3,2.0,2.0,3.0,1.0,True
1023,def check server host port path info '/' timeout 3 retries 30 if retries < 0 return 0conn http client HTTP Connection host port timeout timeout time sleep 0 3 for i in range retries try conn request 'GET' path info res conn getresponse return res statusexcept socket error http client HTTP Exception time sleep 0 3 return 0,Till when does the code perform a request ?,until the server reply,"
Till server reply.",3,3,3,3,3,3,3,3,,,,,False
1024,def write enums enum descriptors out for enum in enum descriptors or [] out << '' out << '' out << 'class%s messages Enum ' % enum name out << '' with out indent if not enum values out << 'pass' else for enum value in enum values out << '%s %s' % enum value name enum value number,How did enum types nest ?,non,Surely,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1025,def gen with app *args **kwargs def generator func @wraps func def deco *args 2 **kwargs 2 app Test App *args **kwargs for item in func app *args 2 **kwargs 2 yield item app cleanup return decoreturn generator,When do a test generator pass a testapp ?,when its executed,TestApp,1,1,1,1,1,1,1,1,,,,,False
1026,def vo reraise exc config None pos None additional u'' if config is None config {}message format message str exc exc class name config pos if message split [0 ] str exc split [0 ] message str exc if len additional message + u'' + additional exc args message raise exc,What does the code raise ?,an exception,ActionError,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1027,def reduce Dim data dim func 'pca' try pca Func globals [func]except Key Error raise Value Error ' Unknownfunctiontocalcprincipalcomponents' pc pca Func data dim return pc * asmatrix make Centered data T T,How does the code reduce the dimension of datapoints ?,via principal component analysis,Reduces dimension of datapoints via PCA.,3,3,3,3,3,3,3,3,,,,,False
1028,def set Acceptable Protocols context acceptable Protocols def proto Select Callback conn protocols '\n NP Nclient-sideand ALP Nserver-sidecallbackusedtoselect\nthenextprotocol Prefersprotocolsfoundearlierin\n C{ acceptable Protocols} \n\n@paramconn Thecontextwhichissetup \n@typeconn L{ Open SSL SSL Connection}\n\n@paramconn Protocolsadvertisedbytheotherside \n@typeconn L{list}of L{bytes}\n'overlap set protocols & set acceptable Protocols for p in acceptable Protocols if p in overlap return pelse return ''if not acceptable Protocols returnsupported protocol Negotiation Mechanisms if supported & Protocol Negotiation Support NPN def npn Advertise Callback conn return acceptable Protocolscontext set npn advertise callback npn Advertise Callback context set npn select callback proto Select Callback if supported & Protocol Negotiation Support ALPN context set alpn select callback proto Select Callback context set alpn protos acceptable Protocols,For what purpose did the code call ?,to set up the l{openssl,Sets up OpenSSL connection and wraps SSL functionality.,3,3,3,3,3,3,3,3,,,,,False
1029,def make naive value timezone value value astimezone timezone if hasattr timezone 'normalize' value timezone normalize value return value replace tzinfo None,Does the code make an aware datetime ?,Yes,"Yes, it makes an aware datetime.",3,3,3,3,3,3,3,3,,,,,False
1030,def expand dims x axis return Expand Dims axis x,How does dimensions of an input variable expand ?,without copy,Dimensions are expanded along an axis.,1,1,1,1,2,1,2,2,1.0,1.0,1.0,1.0,True
1031,def versiontuple v return tuple int x for x in v split ' ',For what purpose does the code return the version as a tuple ?,for easy comparison,Easy comparison.,3,3,3,3,3,3,3,3,,,,,False
1032,def service status name r salt utils http query DETAILS['url'] + 'service/status/' + name decode type 'json' decode True return r['dict'],Where is a service running ?,on the rest server,REST Server,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
1033,@pytest fixture scope 'module' params ['gpu' 'cpu'] def backend default request be get backend request def cleanup be request getfixturevalue 'backend default' del berequest addfinalizer cleanup return be,When do the backend setup ?,before running a test,The backend is set up before running each test.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1034,def execute action doctype name action **kwargs doc frappe get doc doctype name doc unlock try getattr doc action **kwargs except Exception frappe db rollback if frappe local message log msg json loads frappe local message log[ -1 ] get u'message' else msg u'<pre><code>' + frappe get traceback + u'</pre></code>' doc add comment u' Comment' u' Action Failed' + u'<br><br>' + msg doc notify update,Where does the code execute an action ?,on a document,Document,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
1035,def add Already Filled Arounds already Filled Arounds loop radius radius abs radius already Filled Loop []slightly Greater Than Radius 1 01 * radius much Greater Than Radius 2 5 * radius centers intercircle get Centers From Loop loop slightly Greater Than Radius for center in centers already Filled Inset intercircle get Simplified Inset From Clockwise Loop center radius if intercircle is Large Same Direction already Filled Inset center radius already Filled Loop append already Filled Inset if len already Filled Loop > 0 already Filled Arounds append already Filled Loop,When did loops fill ?,already,Already Filled Loops,1,1,1,1,1,1,1,1,,,,,False
1036,def cache page *args **kwargs cache alias kwargs pop 'cache' None key prefix kwargs pop 'key prefix' None assert not kwargs ' Theonlykeywordargumentsarecacheandkey prefix'if len args > 1 assert len args 2 'cache pageacceptsatmost 2 arguments'if callable args[ 0 ] return decorator from middleware with args Cache Middleware cache timeout args[ 1 ] cache alias cache alias key prefix key prefix args[ 0 ] elif callable args[ 1 ] return decorator from middleware with args Cache Middleware cache timeout args[ 0 ] cache alias cache alias key prefix key prefix args[ 1 ] else assert False 'cache pagemustbepassedaviewfunctionifcalledwithtwoarguments'elif len args 1 if callable args[ 0 ] return decorator from middleware with args Cache Middleware cache alias cache alias key prefix key prefix args[ 0 ] else return decorator from middleware with args Cache Middleware cache timeout args[ 0 ] cache alias cache alias key prefix key prefix else return decorator from middleware with args Cache Middleware cache alias cache alias key prefix key prefix,Does that get the page from the cache ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
