id,code,question,answer,prediction,accuracy,completeness,relevance,clarity,accuracy_initial,completeness_initial,relevance_initial,clarity_initial,accuracy_rescored,completeness_rescored,relevance_rescored,clarity_rescored,teacher_intervened
1232,def set Entry Text entry value if entry None returnentry delete 0 Tkinter END entry insert 0 str value,What did the code set ?,the entry text,"It sets the entry text value if entry is None, returns it, and deletes 0 characters.",2,2,2,2,2,2,2,2,,,,,False
1233,def content type transformers default None transformers {content type auto kwargs transformer if transformer else transformer for content type transformer in transformers items }default default and auto kwargs default def transform data request transformer transformers get request content type split ' ' [0 ] default if not transformer return datareturn transformer data return transform,In which direction did the content type pass ?,in,"Content type passed in the 'in' direction, higher order function implemented on top of block_structure, filter functions stored in their module system, and the code updates a piece of HTML content with the filter functions stored in its module system.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1234,@utils positional 1 def transaction callback **ctx options fut transaction async callback **ctx options return fut get result,Does the code run a callback in a transaction ?,Yes,Yes,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1235,def get god player try god player Player DB objects get id 1 except Player DB Does Not Exist raise Player DB Does Not Exist ERROR NO SUPERUSER return god player,How does the code nt take no ?,for an answer,"
Creates god user.",1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1236,def signup verify request uidb 36 None token None user authenticate uidb 36 uidb 36 token token is active False if user is not None user is active Trueuser save auth login request user info request u' Successfullysignedup' return login redirect request else error request u' Thelinkyouclickedisnolongervalid ' return redirect u'/',Who create an account when ?,they,The verification email is sent to a new user when they create an account.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1237,def new key *args **kwargs return DES 3 Cipher key *args **kwargs,Does the code create a new tdes cipher ?,Yes,Yes.,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1238,def check explicit underscore import logical line filename if filename in UNDERSCORE IMPORT FILES passelif underscore import check match logical line or custom underscore check match logical line UNDERSCORE IMPORT FILES append filename elif translated log match logical line or string translation match logical line yield 0 'N 323 Founduseof withoutexplicitimportof ',What do we ensure ?,that any files that are using the _ ( ) function to translate logs are explicitly importing the _ function,Explicit import,1,1,1,1,1,1,1,1,,,,,False
1239,def provides cors features freq url opener response url opener GET freq get url ac value retrieve cors header response ACCESS CONTROL ALLOW ORIGIN if ac value is not None return Trueheaders Headers {' Origin' 'www w3 af org'} items response url opener GET freq get url headers headers ac value retrieve cors header response ACCESS CONTROL ALLOW ORIGIN if ac value is not None return Truereturn False,Do url provide features cors ?,Yes,Yes,3,3,3,3,3,3,3,3,,,,,False
1240,def wrap text width def generator it iter text split '' word it next yield word pos len word - word rfind '\n' - 1 for word in it if '\n' in word lines word split '\n' else lines word pos + len lines[ 0 ] + 1 if pos > width yield '\n' pos len lines[ -1 ] else yield '' if len lines > 1 pos len lines[ -1 ] yield word return '' join generator,What does a word - wrap function preserve ?,existing line breaks and most spaces in the text,Existing line breaks,2,2,2,2,2,1,2,2,2.0,2.0,2.0,2.0,True
1241,def next monday or tuesday dt dow dt weekday if dow 5 or dow 6 return dt + timedelta 2 elif dow 0 return dt + timedelta 1 return dt,When does holiday fall ?,on saturday,  Saturday,1,1,1,2,3,3,3,3,1.0,1.0,1.0,2.0,True
1242,def func to time x y 5 0 * np asarray x - 10 time sleep y return y,For what purpose does this sleep for y seconds ?,for use with timing tests,Timing test,2,2,3,3,3,3,3,3,2.0,2.0,3.0,3.0,True
1243,def log buffer lines return logs buffer lines,When did the number of log lines buffer ?,currently,Currently.,3,3,3,3,3,3,3,3,,,,,False
1244,def open resource name name parts name lstrip '/' split '/' for part in name parts if part os path pardir or os path sep in part raise Value Error ' Badpathsegment %r' % part filename os path join os path dirname file 'zoneinfo' *name parts if not os path exists filename and resource stream is not None return resource stream name 'zoneinfo/' + name return open filename 'rb',For what purpose does the code open a resource ?,for reading,Reads a file named zoneinfo/name.,2,2,2,2,2,2,2,2,,,,,False
1245,def user cache dir appname if WINDOWS path os path normpath get win folder 'CSIDL LOCAL APPDATA' path os path join path appname ' Cache' elif sys platform 'darwin' path expanduser '~/ Library/ Caches' path os path join path appname else path os getenv 'XDG CACHE HOME' expanduser '~/ cache' path os path join path appname return path,For what purpose do full path return to the user - specific cache ?,for this application,User-specific cache storage,2,2,3,2,3,3,3,3,2.0,2.0,3.0,2.0,True
1246,@contextmanagerdef nested *managers exits []vars []exc None None None try for mgr in managers exit mgr exit enter mgr enter vars append enter exits append exit yield vars except exc sys exc info finally while exits exit exits pop try if exit *exc exc None None None except exc sys exc info if exc None None None raise exc[ 0 ] exc[ 1 ] exc[ 2 ],How do multiple context managers support ?,in a single with - statement,Concurrently.,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1247,def Index Definition To Proto app id index definition proto entity pb Composite Index proto set app id app id proto set id 0 proto set state entity pb Composite Index WRITE ONLY definition proto proto mutable definition definition proto set entity type index definition kind definition proto set ancestor index definition ancestor if index definition properties is not None is geo any x mode 'geospatial' for x in index definition properties for prop in index definition properties prop proto definition proto add property prop proto set name prop name if prop mode 'geospatial' prop proto set mode entity pb Index Property GEOSPATIAL elif is geo passelif prop Is Ascending prop proto set direction entity pb Index Property ASCENDING else prop proto set direction entity pb Index Property DESCENDING return proto,What does the code transform to protocol buffer ?,individual index definition,YES,1,1,1,1,1,1,1,1,,,,,False
1248,def runtest test verbose quiet huntrleaks False use resources None pgo False test support verbose verboseif use resources is not None test support use resources use resourcestry return runtest inner test verbose quiet huntrleaks pgo finally cleanup test droppings test verbose,Does the code run a single test ?,Yes,"Yes, it runs a single test.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1249,def s3 get last record id tablename session current sessionif RCVARS in session and tablename in session[RCVARS] return session[RCVARS][tablename]else return None,What does the code read ?,the last record i d for a resource from a session,Last record id,1,1,1,1,1,1,1,1,,,,,False
1250,"def get sr path session sr ref None if sr ref is None sr ref safe find sr session pbd rec session call xenapi 'PBD get all records where' 'field""host"" ""%s""andfield""SR"" ""%s""' % session host ref sr ref pbd ref list pbd rec keys [0 ]device config pbd rec[pbd ref]['device config']if 'path' in device config return device config['path']sr rec session call xenapi 'SR get record' sr ref sr uuid sr rec['uuid']if sr rec['type'] not in ['ext' 'nfs'] raise exception Nova Exception ' Onlyfile-based S Rs ext/NFS aresupportedbythisfeature SR% uuid sisoftype% type s' % {'uuid' sr uuid 'type' sr rec['type']} return os path join CONF xenserver sr base path sr uuid",Where is this used when were dealing with vhds directly ?,the path to,"In XenServer, this code is used to retrieve the local file system path of a VHD.",3,3,3,3,3,3,3,3,,,,,False
1251,def pre encrypt assertion response assertion response assertionresponse assertion Noneresponse encrypted assertion Encrypted Assertion if isinstance assertion list response encrypted assertion add extension elements assertion else response encrypted assertion add extension element assertion return response,Does the code move the assertion to within a encrypted_assertion ?,Yes,"Yes, moves assertion within encrypted_assertion.",1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1252,def check valid sports naming pattern None if pattern is None pattern sickbeard NAMING PATTER Nlogger log u' Checkingwhetherthepattern' + pattern + u'isvalidforansportsepisode' logger DEBUG valid validate name pattern sports True return valid,In which direction can the name be parsed to its original form for an sports format ?,back,Sports format,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1253,def fk 4 B matrix obstime T obstime jyear - 1950 0 / 100 0 if getattr T u'shape' T shape + 1 1 return B1950 TO J2000 M + FK 4 CORR * T,Why is this a correction term in the fk4 transformations ?,because fk4 is a rotating system - see murray 89 eqn 29,Correction term to fit inside shape,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,True
1254,@login requireddef project versions request project slug project get object or 404 Project objects for admin user request user slug project slug if not project is imported raise Http 404 form class build versions form project form form class data request POST or None if request method 'POST' and form is valid form save messages success request ' Projectversionsupdated' project dashboard reverse 'projects detail' args [project slug] return Http Response Redirect project dashboard return render to response 'projects/project versions html' {'form' form 'project' project} context instance Request Context request,Who would like to have built ?,he,"""Project Versions Requested""",1,1,1,1,1,1,1,1,,,,,False
1255,def cross val score estimator X y None groups None scoring None cv None n jobs 1 verbose 0 fit params None pre dispatch '2 *n jobs' X y groups indexable X y groups cv check cv cv y classifier is classifier estimator scorer check scoring estimator scoring scoring parallel Parallel n jobs n jobs verbose verbose pre dispatch pre dispatch scores parallel delayed fit and score clone estimator X y scorer train test verbose None fit params for train test in cv split X y groups return np array scores [ 0],By how much did by cross - validation read in the ?,more,More,1,1,1,1,3,3,3,3,1.0,1.0,1.0,1.0,True
1256,def get file src try if ' //' in src or src[ 0 2] '//' response urllib 2 urlopen src return response read else with open src 'rb' as fh return fh read except Exception as e raise Runtime Error ' Errorgeneratingbase 64 image {}' format e,How do content return ?,from local or remote file,download,2,2,2,2,1,1,1,1,2.0,2.0,2.0,2.0,True
1257,def net if addrs has enums sys version info > 3 4 if has enums import socketrawlist psplatform net if addrs rawlist sort key lambda x x[ 1 ] ret collections defaultdict list for name fam addr mask broadcast ptp in rawlist if has enums try fam socket Address Family fam except Value Error if WINDOWS and fam -1 fam psplatform AF LIN Kelif hasattr psplatform 'AF LINK' and psplatform AF LINK fam fam psplatform AF LIN Kif fam psplatform AF LINK separator ' ' if POSIX else '-' while addr count separator < 5 addr + '%s 00 ' % separator ret[name] append common snic fam addr mask broadcast ptp return dict ret,Where did each nic instal as a dictionary whose keys are the nic names and value ?,on the system,"
IP Addresses",1,1,1,1,1,1,1,1,,,,,False
